plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,data_size,netRunTime,Data Sink,Data Source,Join,Map,Reduce,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Filter,Group by,Sort-Partition,Partition,Log_netRunTime,Log_sourceCardinalitySum
Job34v9,3GB,6.0,9034012.333333325,13715315.897993416,286074.9999999671,286074.9999999671,5710740.0,21105222.0,36499704.0,0.9415918139242551,1.6363938207556907,28696737.499999985,40178744.22350473,286074.9999999671,57107400.0,0.751959433698421,0.007837734793684001,1.0,36499704.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,5710740.0,0.0,5710740.0,5710740.0,286074.9999999671,0.0,286074.9999999671,286074.9999999671,['title.principals'],0.0,0.0,0.0,36499704.0,0.0,3.0,4268,1,1,0.0,2,0.0,6,5,5,16.0,0.0,320.0,0.0,0.0,1600.0,0.0,1.0,1.0,0.0,0.0,8.358900612421644,17.412814708930796
Job35v0,3GB,14.0,13455774.42857143,8541558.322223507,4816841.999999995,5710740.0,9711022.0,19344171.0,36499704.0,1.6804161053446975,1.4301390620722725,310297220.5,384389749.321394,9711022.0,971102200.0,0.913196934418975,0.13196934418974998,1.0,65554897.0,6.856530356481446e+21,21851632.33333333,13569225.938788932,9711022.0,36499704.0,14527596.5,6811664.982080408,9711022.0,19344171.0,29055193.0,187851670152762.0,5710740.0,0.0,5710740.0,5710740.0,4816841.999999995,0.0,4816841.999999995,4816841.999999995,"['title.akas', 'title.principals', 'name.basics']",9711022.0,19344171.0,0.0,36499704.0,0.0,3.0,17813,1,3,2.0,6,0.0,14,13,7,16.0,0.0,278.65000000000003,0.0,0.0,911.2824999999997,0.0,1.0,1.0,0.0,0.0,9.787683806792485,17.998398471714648
Job35v1,3GB,14.0,13049126.857142854,10291134.314690918,12.0,1445060.9999999988,12835358.0,19344171.0,36499704.0,-0.17427301533712347,0.5988073823635994,369466029.3333333,770035722.5792261,1200.0,1934417100.0,0.913196934418975,0.13196934418974998,1.0,62170420.0,4.466898318647195e+21,20723473.33333333,15133794.54085704,6326545.0,36499704.0,12835358.0,9204851.619550312,6326545.0,19344171.0,25670716.0,122381768319195.0,12.0,0.0,12.0,12.0,4816841.999999995,0.0,4816841.999999995,4816841.999999995,"['title.basics', 'title.principals', 'title.akas']",0.0,19344171.0,6326545.0,36499704.0,0.0,3.0,38048,1,3,2.0,6,0.0,14,13,7,16.0,0.0,274.79545454545456,0.0,0.0,976.98,0.0,1.0,1.0,0.0,0.0,10.546603799490509,17.945389881892634
Job35v10,3GB,14.0,13204695.92857143,8860732.744974839,1301742.9999999916,5710740.0,9711022.0,19344171.0,36499704.0,1.4003578667015029,1.237300686156041,310297220.5,384389749.321394,9711022.0,971102200.0,0.9035664481005108,0.035664481005106004,1.0,65554897.0,6.856530356481446e+21,21851632.33333333,13569225.938788932,9711022.0,36499704.0,14527596.5,6811664.982080408,9711022.0,19344171.0,29055193.0,187851670152762.0,5710740.0,0.0,5710740.0,5710740.0,1301742.9999999916,0.0,1301742.9999999916,1301742.9999999916,"['title.akas', 'title.principals', 'name.basics']",9711022.0,19344171.0,0.0,36499704.0,0.0,3.0,12757,1,3,2.0,6,0.0,14,13,7,16.0,0.0,278.65000000000003,0.0,0.0,911.2824999999997,0.0,1.0,1.0,0.0,0.0,9.45383541953829,17.998398471714648
Job35v11,3GB,14.0,13698178.928571427,9521084.78449059,3873199.0,4558398.399999991,12835358.0,19344171.0,36499704.0,0.12590528851531513,0.8330135225848344,434019146.0,748810649.1758441,6326545.0,1934417100.0,0.916869169678746,0.16869169678745802,1.0,62170420.0,4.466898318647195e+21,20723473.33333333,15133794.54085704,6326545.0,36499704.0,12835358.0,9204851.619550312,6326545.0,19344171.0,25670716.0,122381768319195.0,3873199.0,0.0,3873199.0,3873199.0,6157196.999999967,0.0,6157196.999999967,6157196.999999967,"['title.basics', 'title.principals', 'title.akas']",0.0,19344171.0,6326545.0,36499704.0,0.0,3.0,12883,1,3,2.0,6,0.0,14,13,7,16.0,0.0,274.79545454545456,0.0,0.0,976.98,0.0,1.0,1.0,0.0,0.0,9.463663891791525,17.945389881892634
Job35v12,3GB,14.0,14382529.357142854,9171318.101673782,2200194.999999987,3873199.0,14527596.5,19344171.0,36499704.0,0.4102017337422184,0.7258799986839142,440224020.5,745187450.6798202,9711022.0,1934417100.0,0.9060279803912932,0.06027980391293,1.0,65554897.0,6.856530356481446e+21,21851632.33333333,13569225.93878893,9711022.0,36499704.0,14527596.5,6811664.982080408,9711022.0,19344171.0,29055193.0,187851670152762.0,3873199.0,0.0,3873199.0,3873199.0,2200194.999999987,0.0,2200194.999999987,2200194.999999987,"['name.basics', 'title.principals', 'title.akas']",9711022.0,19344171.0,0.0,36499704.0,0.0,3.0,12510,1,3,2.0,6,0.0,14,13,7,16.0,0.0,278.65000000000003,0.0,0.0,987.58,0.0,1.0,1.0,0.0,0.0,9.434283603460957,17.998398471714648
Job35v13,3GB,14.0,7883701.785714284,9186667.289172873,209224.99999998,993821.0,7710881.0,9711022.0,36499704.0,4.945593621065421,2.2331084492768727,276654912.1666667,404860916.42441374,993821.0,971102200.0,0.9005732238266919,0.0057322382669180005,1.0,47204547.0,3.522592855185549e+20,15734849.0,18503561.838112924,993821.0,36499704.0,5352421.5,6163991.940066152,993821.0,9711022.0,10704843.0,9651017595062.0,5710740.0,0.0,5710740.0,5710740.0,209224.99999998,0.0,209224.99999998,209224.99999998,"['title.ratings', 'title.principals', 'name.basics']",9711022.0,0.0,0.0,36499704.0,993821.0,3.0,6319,1,3,2.0,6,0.0,14,13,7,16.0,0.0,199.71727272727279,0.0,0.0,694.2175,0.0,1.0,1.0,0.0,0.0,8.751316246773456,17.670000780661653
Job35v14,3GB,14.0,18843074.910714287,14155123.8872506,10.0,223616.72500000003,19344171.0,36499704.0,36499704.0,-1.2467510721578479,-0.08376173557470175,424783454.1666667,752552002.0425264,1000.0,1934417100.0,0.975,0.75,1.0,56837696.0,7.016937924153348e+20,18945898.666666668,17756291.773369975,993821.0,36499704.0,27921937.5,12130793.719169594,19344171.0,36499704.0,55843875.0,706056515625384.0,10.0,0.0,10.0,10.0,745365.75,0.0,745365.75,745365.75,"['title.principals', 'title.ratings', 'title.akas']",0.0,19344171.0,0.0,36499704.0,993821.0,3.0,15304,1,3,2.0,7,0.0,15,14,8,16.0,0.0,208.50666666666663,0.0,0.0,846.8125,0.0,1.0,1.0,0.0,0.0,9.635869511120088,17.855710325536993
Job35v15,3GB,14.0,21276118.535714287,15576036.032264438,10.0,149080.15000000002,19344171.0,36499704.0,36499704.0,-1.4690343692776633,-0.3261033048423113,710709004.1666666,1446650555.5230649,1000.0,3649970400.0,0.95,0.5,1.0,56837696.0,7.016937924153348e+20,18945898.666666668,17756291.773369975,993821.0,36499704.0,27921937.5,12130793.719169594,19344171.0,36499704.0,55843875.0,706056515625384.0,10.0,0.0,10.0,10.0,496910.5,0.0,496910.5,496910.5,"['title.akas', 'title.ratings', 'title.principals']",0.0,19344171.0,0.0,36499704.0,993821.0,3.0,11973,1,3,2.0,7,0.0,15,14,8,16.0,0.0,208.50666666666663,0.0,0.0,1025.52,0.0,1.0,1.0,0.0,0.0,9.390409393716844,17.855710325536993
Job35v16,3GB,14.0,17556796.82142857,17185257.62322083,10.0,149080.15000000002,6326545.0,36499704.0,36499704.0,-1.8734047876289652,0.23256530784586665,686843356.5,1458105534.7679214,1000.0,3649970400.0,0.95,0.5,1.0,43820070.0,2.2949018357707207e+20,14606690.0,19146475.728399497,993821.0,36499704.0,21413124.5,21335645.33871991,6326545.0,36499704.0,42826249.0,230917019842680.0,10.0,0.0,10.0,10.0,496910.5,0.0,496910.5,496910.5,"['title.basics', 'title.ratings', 'title.principals']",0.0,0.0,6326545.0,36499704.0,993821.0,3.0,16415,1,3,2.0,7,0.0,15,14,8,16.0,0.0,179.54083333333332,0.0,0.0,938.6225,0.0,1.0,1.0,0.0,0.0,9.705950829935693,17.595602489574407
